subscription_id,customer_id,customer_name,plan_name,mrr_amount,previous_mrr,status,start_date,end_date
sub_03695,cus_0834,Hernandez Ltd,enterprise,799,499,active,2022-12-23,
sub_03696,cus_1299,Moran-Ortiz,starter,99,99,cancelled,2022-12-16,2022-12-16
sub_03697,cus_0016,Kelly-Mcconnell,enterprise,799,499,active,2022-12-23,
sub_03698,cus_0932,Contreras Ltd,pro,299,499,active,2022-12-02,
sub_03699,cus_0377,Vargas Cabrera and Reese,pro,299,,reactivation,2022-12-13,
sub_03700,cus_0678,Spencer Ltd,pro,299,,reactivation,2022-12-18,
sub_03701,cus_1023,Avila Ltd,starter,99,,reactivation,2022-12-01,
sub_03702,cus_0174,Gardner-Mccarthy,starter,99,,reactivation,2022-12-24,
sub_03703,cus_0351,Manning PLC,starter,99,,reactivation,2022-12-08,
sub_03704,cus_1400,Russell Inc,starter,99,,active,2023-01-23,
sub_03705,cus_1401,Smith LLC,enterprise_plus,999,,active,2023-01-28,
sub_03706,cus_1402,Fisher Evans and Nguyen,pro,299,,active,2023-01-01,
sub_03707,cus_1403,Thompson-Rodriguez,growth,499,,active,2023-01-17,
sub_03708,cus_1404,Ballard Cohen and Clark,enterprise,799,,active,2023-01-14,
sub_03709,cus_1405,Espinoza and Sons,growth,499,,active,2023-01-13,
sub_03710,cus_1406,Williamson Hart and Gomez,pro,299,,active,2023-01-30,
sub_03711,cus_1407,Thomas Inc,enterprise_plus,999,,active,2023-01-10,
sub_03712,cus_1408,Lucas-Haney,enterprise_plus,999,,active,2023-01-24,
sub_03713,cus_1409,Robinson Group,pro,299,,active,2023-01-27,
sub_03714,cus_1410,Mckay PLC,growth,499,,active,2023-01-15,
sub_03715,cus_1411,Williams-Garcia,growth,499,,active,2023-01-11,
sub_03716,cus_1412,Thomas Harmon and Gardner,growth,499,,active,2023-01-30,
sub_03717,cus_1413,Smith-May,pro,299,,active,2023-01-14,
sub_03718,cus_1414,Whitehead PLC,pro,299,,active,2023-01-23,
sub_03719,cus_1415,Matthews PLC,growth,499,,active,2023-01-26,
sub_03720,cus_1416,Myers Dunn and Myers,growth,499,,active,2023-01-01,
sub_03721,cus_1417,Taylor-Ferguson,starter,99,,active,2023-01-15,
sub_03722,cus_1418,Kim-Moon,pro,299,,active,2023-01-24,
sub_03723,cus_1419,Myers Smith and Roberson,enterprise,799,,active,2023-01-17,
sub_03724,cus_1420,Anderson and Sons,starter,99,,active,2023-01-21,
sub_03725,cus_1421,Williams-Bennett,enterprise,799,,active,2023-01-25,
sub_03726,cus_1422,Bryant-Carpenter,pro,299,,active,2023-01-27,
sub_03727,cus_1423,Clark Baker and Jones,enterprise_plus,999,,active,2023-01-19,
sub_03728,cus_1424,Booth Evans and Mann,starter,99,,active,2023-01-15,
sub_03729,cus_1425,Hartman Ltd,enterprise,799,,active,2023-01-23,
sub_03730,cus_1426,Barr LLC,starter,99,,active,2023-01-22,
sub_03731,cus_1427,Hernandez Inc,growth,499,,active,2023-01-14,
sub_03732,cus_1428,Vasquez Group,pro,299,,active,2023-01-17,
sub_03733,cus_1429,Houston-Floyd,pro,299,,active,2023-01-11,
sub_03734,cus_1430,Young Grant and Robinson,pro,299,,active,2023-01-15,
sub_03735,cus_1431,White Davis and Harrison,starter,99,,active,2023-01-27,
sub_03736,cus_1432,Baker PLC,growth,499,,active,2023-01-31,
sub_03737,cus_1433,Green-Mitchell,pro,299,,active,2023-01-27,
sub_03738,cus_1434,Wagner Cole and Miller,pro,299,,active,2023-01-24,
sub_03739,cus_1435,Walter Quinn and Mora,enterprise,799,,active,2023-01-12,
sub_03740,cus_1436,Edwards Aguilar and Mcgrath,starter,99,,active,2023-01-15,
sub_03741,cus_1437,Martinez Cruz and Byrd,enterprise_plus,999,,active,2023-01-31,
sub_03742,cus_0745,Lewis-Murphy,growth,499,799,active,2023-01-06,
sub_03743,cus_1409,Robinson Group,starter,99,299,active,2023-01-03,
sub_03744,cus_1125,Richards Moore and Reid,pro,299,99,active,2023-01-25,
sub_03745,cus_0627,Riley and Sons,pro,299,499,active,2023-01-05,
sub_03746,cus_0190,Thomas LLC,pro,299,99,active,2023-01-04,
sub_03747,cus_0875,Ward Green and Ward,enterprise,799,499,active,2023-01-21,
sub_03748,cus_1145,Wise Brown and Armstrong,pro,299,99,active,2023-01-19,
sub_03749,cus_1014,Davis Inc,pro,299,499,active,2023-01-04,
sub_03750,cus_0769,Olson-Carter,enterprise,799,499,active,2023-01-10,
sub_03751,cus_0738,White Allen and Cook,growth,499,499,cancelled,2023-01-30,2023-01-30
sub_03752,cus_1325,Sweeney Cook and Wilson,pro,299,99,active,2023-01-20,
sub_03753,cus_0841,Obrien-Nguyen,enterprise_plus,999,799,active,2023-01-02,
sub_03754,cus_1243,Hartman Gutierrez and Joseph,enterprise_plus,999,799,active,2023-01-19,
sub_03755,cus_0645,Foster Horn and Long,enterprise_plus,999,799,active,2023-01-25,
sub_03756,cus_1228,Oneill-Jackson,enterprise,799,499,active,2023-01-28,
sub_03757,cus_0607,Rich Haney and Young,enterprise,799,499,active,2023-01-03,
sub_03758,cus_1310,Trujillo Erickson and Rogers,starter,99,299,active,2023-01-25,
sub_03759,cus_1383,Powers Roberts and Walker,enterprise_plus,999,799,active,2023-01-14,
sub_03760,cus_1363,Greene Ltd,enterprise,799,499,active,2023-01-28,
sub_03761,cus_1242,Adams David and Bishop,starter,99,99,cancelled,2023-01-08,2023-01-08
sub_03762,cus_0389,Curry Carter and Jacobs,enterprise,799,999,active,2023-01-02,
sub_03763,cus_1117,Elliott PLC,growth,499,299,active,2023-01-03,
sub_03764,cus_1221,Cardenas-Browning,growth,499,799,active,2023-01-09,
sub_03765,cus_0079,Strong Brown and Rice,pro,299,99,active,2023-01-12,
sub_03766,cus_1210,Gibson Lara and Martinez,enterprise,799,999,active,2023-01-19,
sub_03767,cus_0963,Rogers-Solis,growth,499,299,active,2023-01-16,
sub_03768,cus_0097,Vazquez Nunez and Walters,enterprise,799,499,active,2023-01-26,
sub_03769,cus_1175,Rivera and Sons,enterprise,799,999,active,2023-01-01,
sub_03770,cus_0991,Lopez-Johnson,enterprise,799,499,active,2023-01-16,
sub_03771,cus_1404,Ballard Cohen and Clark,enterprise_plus,999,799,active,2023-01-21,
sub_03772,cus_0625,Parker-Martin,growth,499,299,active,2023-01-17,
sub_03773,cus_0934,Brown Lindsey and Cabrera,pro,299,99,active,2023-01-20,
sub_03774,cus_0327,Serrano LLC,enterprise,799,499,active,2023-01-31,
sub_03775,cus_0309,Lewis Edwards and Nguyen,enterprise_plus,999,799,active,2023-01-21,
sub_03776,cus_0087,Rivera PLC,enterprise,799,499,active,2023-01-22,
sub_03777,cus_0360,Cortez-Barnes,enterprise,799,999,active,2023-01-31,
sub_03778,cus_0072,Williams LLC,enterprise,799,499,active,2023-01-09,
sub_03779,cus_0553,Pierce-Bates,growth,499,299,active,2023-01-12,
sub_03780,cus_0687,Grant LLC,growth,499,299,active,2023-01-10,
sub_03781,cus_0328,Berger Larson and Ward,enterprise,799,799,cancelled,2023-01-17,2023-01-17
sub_03782,cus_0112,Grant Sanchez and Mcdonald,enterprise_plus,999,799,active,2023-01-03,
sub_03783,cus_0694,Webb and Sons,enterprise,799,999,active,2023-01-20,
sub_03784,cus_0638,Davis-Mathis,pro,299,499,active,2023-01-13,
sub_03785,cus_1151,Henry PLC,growth,499,299,active,2023-01-16,
sub_03786,cus_1178,Carter Benton and Williams,growth,499,299,active,2023-01-04,
sub_03787,cus_0274,Lopez Inc,starter,99,299,active,2023-01-09,
sub_03788,cus_1288,Phillips Richards and Hodge,pro,299,99,active,2023-01-24,
sub_03789,cus_0759,Morgan Burch and Lopez,growth,499,799,active,2023-01-09,
sub_03790,cus_0883,Johnston LLC,enterprise,799,999,active,2023-01-31,
sub_03791,cus_1345,Lang and Sons,enterprise,799,499,active,2023-01-16,
sub_03792,cus_1419,Myers Smith and Roberson,enterprise_plus,999,799,active,2023-01-06,
sub_03793,cus_1425,Hartman Ltd,growth,499,799,active,2023-01-06,
sub_03794,cus_1156,Giles-Robinson,pro,299,299,cancelled,2023-01-25,2023-01-25
sub_03795,cus_1021,Clark-Ibarra,growth,499,299,active,2023-01-29,
sub_03796,cus_0514,Sanchez Ltd,enterprise,799,499,active,2023-01-05,
sub_03797,cus_0962,Foster Carroll and Rios,pro,299,99,active,2023-01-29,
sub_03798,cus_1176,Osborn-Brennan,growth,499,299,active,2023-01-08,
sub_03799,cus_0999,Rogers-Salinas,enterprise_plus,999,799,active,2023-01-25,
sub_03800,cus_1025,Kaufman Turner and Lambert,enterprise,799,999,active,2023-01-22,
sub_03801,cus_0976,Evans-Young,enterprise_plus,999,799,active,2023-01-22,
sub_03802,cus_1329,Freeman Ltd,starter,99,99,cancelled,2023-01-05,2023-01-05
sub_03803,cus_1236,Fisher Hernandez and Hawkins,starter,99,299,active,2023-01-17,
sub_03804,cus_0350,Garcia-Williams,enterprise,799,999,active,2023-01-26,
sub_03805,cus_0351,Manning PLC,pro,299,99,active,2023-01-25,
sub_03806,cus_0272,Houston David and Williams,enterprise,799,499,active,2023-01-17,
sub_03807,cus_1364,Ortiz West and Ramirez,growth,499,299,active,2023-01-16,
sub_03808,cus_0433,Best Group,pro,299,99,active,2023-01-07,
sub_03809,cus_0486,Cole Phillips and Richardson,enterprise,799,999,active,2023-01-21,
sub_03810,cus_1377,Aguilar Ltd,pro,299,99,active,2023-01-20,
sub_03811,cus_0981,Snyder and Sons,enterprise,799,499,active,2023-01-28,
sub_03812,cus_0938,Mccoy Group,enterprise,799,999,active,2023-01-04,
sub_03813,cus_0540,Howard Watson and Rose,pro,299,99,active,2023-01-23,
sub_03814,cus_0333,Perry Group,enterprise,799,999,active,2023-01-06,
sub_03815,cus_1213,Suarez and Sons,enterprise_plus,999,799,active,2023-01-07,
sub_03816,cus_0994,Moore-Forbes,enterprise_plus,999,799,active,2023-01-27,
sub_03817,cus_1306,Holloway PLC,enterprise,799,499,active,2023-01-25,
sub_03818,cus_0630,Bernard Sanders and Williams,starter,99,299,active,2023-01-20,
sub_03819,cus_0054,Mann Kelly and Fisher,growth,499,299,active,2023-01-02,
sub_03820,cus_0710,Lopez-Davis,enterprise,799,499,active,2023-01-31,
sub_03821,cus_0485,Wall Perry and Griffin,enterprise,799,499,active,2023-01-08,
sub_03822,cus_0746,Chapman-Moore,enterprise,799,499,active,2023-01-11,
sub_03823,cus_1353,Jones-Webster,starter,99,99,cancelled,2023-01-04,2023-01-04
sub_03824,cus_1095,Parks and Sons,starter,99,299,active,2023-01-12,
sub_03825,cus_0637,Cabrera Poole and Ray,growth,499,799,active,2023-01-13,
sub_03826,cus_0959,Drake-Munoz,enterprise,799,499,active,2023-01-08,
sub_03827,cus_1225,Ruiz-Hull,pro,299,499,active,2023-01-01,
sub_03828,cus_1319,Leon Middleton and Dunn,pro,299,99,active,2023-01-16,
sub_03829,cus_0417,Johnson Sullivan and Tate,enterprise_plus,999,799,active,2023-01-17,
sub_03830,cus_0062,Moreno Hernandez and Parker,growth,499,299,active,2023-01-07,
sub_03831,cus_0146,Phillips Group,enterprise,799,999,active,2023-01-30,
sub_03832,cus_1351,Thomas LLC,pro,299,99,active,2023-01-06,
sub_03833,cus_0921,Burnett Group,enterprise,799,499,active,2023-01-09,
sub_03834,cus_0055,Davenport Moore and Hodges,pro,299,,reactivation,2023-01-18,
sub_03835,cus_0652,Rivera Inc,pro,299,,reactivation,2023-01-11,
sub_03836,cus_0430,Moran LLC,pro,299,,reactivation,2023-01-08,
sub_03837,cus_1438,Jackson-Murray,enterprise,799,,active,2023-02-09,
sub_03838,cus_1439,Sellers-Martin,enterprise_plus,999,,active,2023-02-14,
sub_03839,cus_1440,Harvey Wallace and Green,starter,99,,active,2023-02-22,
sub_03840,cus_1441,Ellis LLC,pro,299,,active,2023-02-10,
sub_03841,cus_1442,Ponce-Chapman,growth,499,,active,2023-02-07,
sub_03842,cus_1443,Hudson-Mendoza,enterprise,799,,active,2023-02-08,
sub_03843,cus_1444,Cain Allen and Marshall,pro,299,,active,2023-02-11,
sub_03844,cus_1445,Rodgers and Sons,growth,499,,active,2023-02-18,
sub_03845,cus_1446,Ramsey Boyd and Bailey,starter,99,,active,2023-02-17,
sub_03846,cus_1447,Galvan Ltd,starter,99,,active,2023-02-26,
sub_03847,cus_1448,Wright-Porter,starter,99,,active,2023-02-21,
sub_03848,cus_1449,Parks Peterson and Roberts,starter,99,,active,2023-02-19,
sub_03849,cus_1450,Adams Garrett and Nguyen,starter,99,,active,2023-02-05,
sub_03850,cus_1451,James-Douglas,pro,299,,active,2023-02-10,
sub_03851,cus_1452,Lyons-Moore,pro,299,,active,2023-02-19,
sub_03852,cus_1453,Smith Johnson and Haynes,growth,499,,active,2023-02-17,
sub_03853,cus_1454,Simpson Fleming and Barker,enterprise,799,,active,2023-02-21,
sub_03854,cus_1455,Lee-Dixon,starter,99,,active,2023-02-01,
sub_03855,cus_1456,Gibbs Massey and Berry,enterprise_plus,999,,active,2023-02-26,
sub_03856,cus_1457,Delacruz Arnold and Long,pro,299,,active,2023-02-14,
sub_03857,cus_1458,Erickson Ltd,pro,299,,active,2023-02-09,
sub_03858,cus_1459,Yoder and Sons,pro,299,,active,2023-02-15,
sub_03859,cus_1460,Lee-Wilson,enterprise_plus,999,,active,2023-02-25,
sub_03860,cus_1461,Griffin Adams and Rodriguez,starter,99,,active,2023-02-19,
sub_03861,cus_1462,Sutton Dean and Fleming,starter,99,,active,2023-02-05,
sub_03862,cus_1463,Cox Group,enterprise,799,,active,2023-02-03,
sub_03863,cus_1464,Braun Turner and Long,starter,99,,active,2023-02-01,
sub_03864,cus_1465,Harrison-Chambers,starter,99,,active,2023-02-06,
sub_03865,cus_1466,Dawson-Ortega,enterprise,799,,active,2023-02-13,
sub_03866,cus_1467,Mccoy Peterson and Harper,pro,299,,active,2023-02-03,
sub_03867,cus_1468,Willis Ltd,pro,299,,active,2023-02-01,
sub_03868,cus_1469,May-Kim,pro,299,,active,2023-02-17,
sub_03869,cus_1470,Martinez Inc,enterprise,799,,active,2023-02-26,
sub_03870,cus_1471,Cummings LLC,starter,99,,active,2023-02-23,
sub_03871,cus_0757,Mckinney Oneill and Smith,starter,99,299,active,2023-02-28,
sub_03872,cus_1066,Robinson-Bridges,enterprise_plus,999,799,active,2023-02-14,
sub_03873,cus_0949,Cook-Holt,growth,499,299,active,2023-02-20,
sub_03874,cus_0414,Herrera-Strong,enterprise_plus,999,799,active,2023-02-26,
sub_03875,cus_0569,Cline-Washington,starter,99,99,cancelled,2023-02-07,2023-02-07
sub_03876,cus_0356,Kerr-Luna,enterprise,799,999,active,2023-02-10,
sub_03877,cus_0093,Evans Group,growth,499,299,active,2023-02-27,
sub_03878,cus_0190,Thomas LLC,growth,499,299,active,2023-02-10,
sub_03879,cus_1440,Harvey Wallace and Green,pro,299,99,active,2023-02-21,
sub_03880,cus_0847,Smith Matthews and Fernandez,enterprise,799,999,active,2023-02-06,
sub_03881,cus_0043,Wright Inc,enterprise,799,999,active,2023-02-08,
sub_03882,cus_0872,Romero-Bishop,enterprise,799,999,active,2023-02-10,
sub_03883,cus_0114,Woods Howell and Campbell,enterprise_plus,999,799,active,2023-02-18,
sub_03884,cus_1004,Nunez PLC,enterprise,799,499,active,2023-02-24,
sub_03885,cus_1029,Nunez and Sons,enterprise,799,499,active,2023-02-01,
sub_03886,cus_1290,Chan Ltd,pro,299,99,active,2023-02-03,
sub_03887,cus_1313,White-Gonzalez,pro,299,299,cancelled,2023-02-23,2023-02-23
sub_03888,cus_1079,Perry Flowers and Marquez,growth,499,799,active,2023-02-20,
sub_03889,cus_0458,Alvarez Koch and Proctor,growth,499,799,active,2023-02-26,
sub_03890,cus_1059,Rush Hess and Morales,pro,299,99,active,2023-02-22,
sub_03891,cus_0684,Rodriguez Marshall and Barnes,pro,299,99,active,2023-02-20,
sub_03892,cus_1224,Carroll PLC,starter,99,299,active,2023-02-17,
sub_03893,cus_1093,Holmes-Mayo,growth,499,299,active,2023-02-16,
sub_03894,cus_0657,Robbins and Sons,growth,499,299,active,2023-02-20,
sub_03895,cus_1250,Schmidt PLC,pro,299,299,cancelled,2023-02-21,2023-02-21
sub_03896,cus_1214,Quinn Group,enterprise_plus,999,799,active,2023-02-24,
sub_03897,cus_1395,Aguirre and Sons,growth,499,299,active,2023-02-13,
sub_03898,cus_1258,Matthews-Terrell,pro,299,99,active,2023-02-18,
sub_03899,cus_1461,Griffin Adams and Rodriguez,pro,299,99,active,2023-02-16,
sub_03900,cus_1181,Hunt-Jenkins,enterprise,799,499,active,2023-02-24,
sub_03901,cus_1418,Kim-Moon,growth,499,299,active,2023-02-24,
sub_03902,cus_0726,Hahn-Robertson,enterprise,799,499,active,2023-02-12,
sub_03903,cus_1166,Roy Inc,growth,499,299,active,2023-02-16,
sub_03904,cus_0908,Lopez Inc,pro,299,99,active,2023-02-20,
sub_03905,cus_0487,Wells-Miller,enterprise_plus,999,799,active,2023-02-10,
sub_03906,cus_0547,Jones-Jones,enterprise,799,499,active,2023-02-10,
sub_03907,cus_1164,Stokes and Sons,pro,299,99,active,2023-02-07,
sub_03908,cus_0853,Weber Stewart and Lawrence,enterprise,799,999,active,2023-02-02,
sub_03909,cus_1285,Gentry Fowler and Barton,pro,299,99,active,2023-02-04,
sub_03910,cus_0963,Rogers-Solis,growth,499,499,cancelled,2023-02-18,2023-02-18
sub_03911,cus_0978,Rogers Mayo and Strickland,enterprise_plus,999,799,active,2023-02-07,
sub_03912,cus_1386,Smith Cooper and Baldwin,growth,499,299,active,2023-02-28,
sub_03913,cus_0320,Bean-Chavez,growth,499,299,active,2023-02-15,
sub_03914,cus_0913,White Hobbs and Fisher,growth,499,299,active,2023-02-01,
sub_03915,cus_0046,Beasley-Stephens,enterprise,799,999,active,2023-02-21,
sub_03916,cus_0944,Moore-Berry,enterprise,799,499,active,2023-02-11,
sub_03917,cus_1410,Mckay PLC,pro,299,499,active,2023-02-08,
sub_03918,cus_0584,Anderson-Phillips,enterprise,799,499,active,2023-02-27,
sub_03919,cus_1415,Matthews PLC,growth,499,499,cancelled,2023-02-08,2023-02-08
sub_03920,cus_1380,Kelly-Perez,starter,99,299,active,2023-02-09,
sub_03921,cus_0409,Ford-Alvarez,enterprise,799,999,active,2023-02-20,
sub_03922,cus_0493,Aguirre Reed and Harris,enterprise,799,999,active,2023-02-01,
sub_03923,cus_0200,Murphy PLC,growth,499,299,active,2023-02-04,
sub_03924,cus_0140,Hansen-Johnson,pro,299,99,active,2023-02-10,
sub_03925,cus_1406,Williamson Hart and Gomez,pro,299,299,cancelled,2023-02-12,2023-02-12
sub_03926,cus_1323,Figueroa Daniel and Castillo,growth,499,299,active,2023-02-07,
sub_03927,cus_1387,Blake Obrien and Walker,growth,499,299,active,2023-02-17,
sub_03928,cus_0694,Webb and Sons,enterprise_plus,999,799,active,2023-02-08,
sub_03929,cus_1051,Moore Torres and Palmer,enterprise,799,499,active,2023-02-28,
sub_03930,cus_1291,Espinoza-Carson,enterprise,799,499,active,2023-02-19,
sub_03931,cus_0101,Spence-Stewart,enterprise,799,499,active,2023-02-15,
sub_03932,cus_1117,Elliott PLC,pro,299,499,active,2023-02-09,
sub_03933,cus_0712,Smith Walls and Newman,enterprise,799,799,cancelled,2023-02-25,2023-02-25
sub_03934,cus_0832,Robertson-Davis,enterprise,799,499,active,2023-02-11,
sub_03935,cus_0490,Tucker Simpson and Moyer,growth,499,799,active,2023-02-06,
sub_03936,cus_1174,Alexander Williams and Barron,enterprise_plus,999,799,active,2023-02-09,
sub_03937,cus_1193,Miller and Sons,pro,299,99,active,2023-02-13,
sub_03938,cus_0410,Woodward-Rodgers,enterprise,799,499,active,2023-02-17,
sub_03939,cus_0959,Drake-Munoz,enterprise,799,799,cancelled,2023-02-20,2023-02-20
sub_03940,cus_0787,Warner PLC,enterprise,799,499,active,2023-02-15,
sub_03941,cus_0675,Russell-Porter,enterprise_plus,999,799,active,2023-02-26,
sub_03942,cus_0080,Swanson-Garcia,enterprise_plus,999,799,active,2023-02-01,
sub_03943,cus_1153,Neal Rodriguez and Holmes,enterprise_plus,999,799,active,2023-02-03,
sub_03944,cus_1036,Price Krueger and Barber,enterprise,799,799,cancelled,2023-02-21,2023-02-21
sub_03945,cus_1194,Jones LLC,enterprise,799,499,active,2023-02-16,
sub_03946,cus_1149,Bryant-Pierce,growth,499,499,cancelled,2023-02-18,2023-02-18
sub_03947,cus_1118,Santiago Hanson and Francis,growth,499,299,active,2023-02-07,
sub_03948,cus_0881,Kelly Ross and Evans,enterprise_plus,999,799,active,2023-02-08,
sub_03949,cus_1161,Neal Yang and Patterson,enterprise,799,499,active,2023-02-03,
sub_03950,cus_0660,Perry Inc,enterprise_plus,999,799,active,2023-02-06,
sub_03951,cus_0398,Huang Cook and Vazquez,enterprise,799,999,active,2023-02-21,
sub_03952,cus_1259,Garcia PLC,pro,299,499,active,2023-02-09,
sub_03953,cus_1202,Carter Hendrix and Allen,enterprise_plus,999,799,active,2023-02-20,
sub_03954,cus_1159,Rosales Freeman and Michael,growth,499,499,cancelled,2023-02-04,2023-02-04
sub_03955,cus_0706,Figueroa Ltd,growth,499,299,active,2023-02-20,
sub_03956,cus_1238,Meyers Ltd,pro,299,99,active,2023-02-09,
sub_03957,cus_1016,Roberson and Sons,pro,299,99,active,2023-02-04,
sub_03958,cus_0896,Vazquez Group,pro,299,99,active,2023-02-13,
sub_03959,cus_0170,Tate-Lewis,pro,299,499,active,2023-02-21,
sub_03960,cus_1471,Cummings LLC,pro,299,99,active,2023-02-19,
sub_03961,cus_0743,Sanders Casey and Smith,pro,299,299,cancelled,2023-02-09,2023-02-09
sub_03962,cus_0566,Herrera Novak and Jones,enterprise_plus,999,799,active,2023-02-23,
sub_03963,cus_0609,Barron-Valentine,pro,299,499,active,2023-02-10,
sub_03964,cus_1330,Wise-Stephenson,pro,299,499,active,2023-02-09,
sub_03965,cus_0192,Jackson-Young,enterprise_plus,999,799,active,2023-02-11,
sub_03966,cus_1445,Rodgers and Sons,enterprise,799,499,active,2023-02-25,
sub_03967,cus_0972,Washington Wyatt and Lang,starter,99,299,active,2023-02-15,
sub_03968,cus_0324,Baker and Sons,growth,499,299,active,2023-02-19,
sub_03969,cus_0461,Taylor-Lewis,starter,99,,reactivation,2023-02-28,
sub_03970,cus_0873,Ramirez Barker and Kennedy,pro,299,,reactivation,2023-02-15,
sub_03971,cus_1094,Perkins Salazar and Moore,pro,299,,reactivation,2023-02-25,
sub_03972,cus_0721,Russell Martinez and Davis,starter,99,,reactivation,2023-02-08,
sub_03973,cus_0735,Stone-Alvarado,starter,99,,reactivation,2023-02-03,
sub_03974,cus_1472,Smith Allen and Powers,starter,99,,active,2023-03-17,
sub_03975,cus_1473,Watts Inc,pro,299,,active,2023-03-27,
sub_03976,cus_1474,Walker-Bowman,starter,99,,active,2023-03-25,
sub_03977,cus_1475,Mccarty PLC,pro,299,,active,2023-03-04,
sub_03978,cus_1476,Stokes Munoz and Robinson,enterprise_plus,999,,active,2023-03-16,
